"date","country","ticker","field","value"
2022-11-30,"Greece","MXGR Index","BEST_DIV_YLD",5.7262
2022-11-30,"Greece","MXGR Index","BEST_EPS",0.5122
2022-11-30,"Greece","MXGR Index","BEST_PE_RATIO",6.9305
2022-11-30,"Greece","MXGR Index","BEST_ROE",11.0889
2022-11-30,"Greece","MXGR Index","BEST_SALES",3.5893
2022-11-30,"Greece","MXGR Index","PE_RATIO",12.8561
2022-11-30,"Greece","MXGR Index","PROF_MARGIN",7.081
2022-11-30,"Greece","MXGR Index","PX_TO_BOOK_RATIO",0.845
2022-11-30,"Greece","MXGR Index","PX_TO_CASH_FLOW",1.9262
2022-11-30,"Greece","MXGR Index","PX_TO_SALES_RATIO",0.9369
2022-11-30,"Greece","MXGR Index","RETURN_COM_EQY",6.3861
2022-11-30,"Greece","MXGR Index","RETURN_ON_ASSET",0.6932
2022-11-30,"Greece","MXGR Index","TRAIL_12M_EPS",0.2668
2022-11-30,"India","MXIN Index","BEST_CUR_EV_TO_EBITDA",14.1503
2022-11-30,"India","MXIN Index","BEST_DIV_YLD",1.5223
2022-11-30,"India","MXIN Index","BEST_EPS",87.323
2022-11-30,"India","MXIN Index","BEST_PE_RATIO",24.669
2022-11-30,"India","MXIN Index","BEST_ROE",14.0841
2022-11-30,"India","MXIN Index","BEST_SALES",991.5101
2022-11-30,"India","MXIN Index","PE_RATIO",24.969
2022-11-30,"India","MXIN Index","PROF_MARGIN",9.1134
2022-11-30,"India","MXIN Index","PX_TO_BOOK_RATIO",3.7872
2022-11-30,"India","MXIN Index","PX_TO_CASH_FLOW",16.5889
2022-11-30,"India","MXIN Index","PX_TO_FREE_CASH_FLOW",35.5498
2022-11-30,"India","MXIN Index","PX_TO_SALES_RATIO",2.3062
2022-11-30,"India","MXIN Index","RETURN_COM_EQY",14.9638
2022-11-30,"India","MXIN Index","RETURN_ON_ASSET",3.4223
2022-11-30,"India","MXIN Index","TRAIL_12M_EPS",86.9769
2022-11-30,"Indonesia","MXID Index","BEST_CUR_EV_TO_EBITDA",8.6604
2022-11-30,"Indonesia","MXID Index","BEST_DIV_YLD",2.9948
2022-11-30,"Indonesia","MXID Index","BEST_EPS",538.817
2022-11-30,"Indonesia","MXID Index","BEST_PE_RATIO",14.5275
2022-11-30,"Indonesia","MXID Index","BEST_ROE",17.5073
2022-11-30,"Indonesia","MXID Index","BEST_SALES",3047.4316
2022-11-30,"Indonesia","MXID Index","PE_RATIO",14.7567
2022-11-30,"Indonesia","MXID Index","PROF_MARGIN",16.7909
2022-11-30,"Indonesia","MXID Index","PX_TO_BOOK_RATIO",2.6148
2022-11-30,"Indonesia","MXID Index","PX_TO_CASH_FLOW",7.2807
2022-11-30,"Indonesia","MXID Index","PX_TO_FREE_CASH_FLOW",20.1538
2022-11-30,"Indonesia","MXID Index","PX_TO_SALES_RATIO",2.4885
2022-11-30,"Indonesia","MXID Index","RETURN_COM_EQY",17.6434
2022-11-30,"Indonesia","MXID Index","RETURN_ON_ASSET",4.0827
2022-11-30,"Indonesia","MXID Index","TRAIL_12M_EPS",528.4654
2022-11-30,"Malaysia","MXMY Index","BEST_CUR_EV_TO_EBITDA",9.478
2022-11-30,"Malaysia","MXMY Index","BEST_DIV_YLD",3.9364
2022-11-30,"Malaysia","MXMY Index","BEST_EPS",31.667
2022-11-30,"Malaysia","MXMY Index","BEST_PE_RATIO",14.9698
2022-11-30,"Malaysia","MXMY Index","BEST_ROE",9.6171
2022-11-30,"Malaysia","MXMY Index","BEST_SALES",214.6131
2022-11-30,"Malaysia","MXMY Index","PE_RATIO",16.0575
2022-11-30,"Malaysia","MXMY Index","PROF_MARGIN",12.3434
2022-11-30,"Malaysia","MXMY Index","PX_TO_BOOK_RATIO",1.4758
2022-11-30,"Malaysia","MXMY Index","PX_TO_CASH_FLOW",6.306
2022-11-30,"Malaysia","MXMY Index","PX_TO_FREE_CASH_FLOW",37.0544
2022-11-30,"Malaysia","MXMY Index","PX_TO_SALES_RATIO",1.9959
2022-11-30,"Malaysia","MXMY Index","RETURN_COM_EQY",9.089
2022-11-30,"Malaysia","MXMY Index","RETURN_ON_ASSET",1.4252
2022-11-30,"Malaysia","MXMY Index","TRAIL_12M_EPS",29.1533
2022-11-30,"Mexico","MXMX Index","BEST_CUR_EV_TO_EBITDA",6.518
2022-11-30,"Mexico","MXMX Index","BEST_DIV_YLD",3.413
2022-11-30,"Mexico","MXMX Index","BEST_EPS",416.3077
2022-11-30,"Mexico","MXMX Index","BEST_PE_RATIO",13.4301
2022-11-30,"Mexico","MXMX Index","BEST_ROE",14.9004
2022-11-30,"Mexico","MXMX Index","BEST_SALES",4381.0756
2022-11-30,"Mexico","MXMX Index","PE_RATIO",13.7581
2022-11-30,"Mexico","MXMX Index","PROF_MARGIN",12.8925
2022-11-30,"Mexico","MXMX Index","PX_TO_BOOK_RATIO",2.0254
2022-11-30,"Mexico","MXMX Index","PX_TO_CASH_FLOW",8.3917
2022-11-30,"Mexico","MXMX Index","PX_TO_FREE_CASH_FLOW",18.5121
2022-11-30,"Mexico","MXMX Index","PX_TO_SALES_RATIO",1.2222
2022-11-30,"Mexico","MXMX Index","RETURN_COM_EQY",21.3651
2022-11-30,"Mexico","MXMX Index","RETURN_ON_ASSET",5.8765
2022-11-30,"Mexico","MXMX Index","TRAIL_12M_EPS",490.491
2022-11-30,"Philippines","MXPH Index","BEST_CUR_EV_TO_EBITDA",11.6449
2022-11-30,"Philippines","MXPH Index","BEST_DIV_YLD",1.9013
2022-11-30,"Philippines","MXPH Index","BEST_EPS",68.2029
2022-11-30,"Philippines","MXPH Index","BEST_PE_RATIO",17.0497
2022-11-30,"Philippines","MXPH Index","BEST_ROE",10.355
2022-11-30,"Philippines","MXPH Index","BEST_SALES",504.0371
2022-11-30,"Philippines","MXPH Index","PE_RATIO",16.5412
2022-11-30,"Philippines","MXPH Index","PROF_MARGIN",14.6042
2022-11-30,"Philippines","MXPH Index","PX_TO_BOOK_RATIO",1.7639
2022-11-30,"Philippines","MXPH Index","PX_TO_CASH_FLOW",14.3809
2022-11-30,"Philippines","MXPH Index","PX_TO_SALES_RATIO",2.2958
2022-11-30,"Philippines","MXPH Index","RETURN_COM_EQY",11.0528
2022-11-30,"Philippines","MXPH Index","RETURN_ON_ASSET",2.3656
2022-11-30,"Philippines","MXPH Index","TRAIL_12M_EPS",77.3736
2022-11-30,"Poland","MXPL Index","BEST_CUR_EV_TO_EBITDA",2.6169
2022-11-30,"Poland","MXPL Index","BEST_DIV_YLD",4.7022
2022-11-30,"Poland","MXPL Index","BEST_EPS",232.3969
2022-11-30,"Poland","MXPL Index","BEST_PE_RATIO",4.8203
2022-11-30,"Poland","MXPL Index","BEST_ROE",10.0499
2022-11-30,"Poland","MXPL Index","BEST_SALES",2437.3755
2022-11-30,"Poland","MXPL Index","PE_RATIO",5.2406
2022-11-30,"Poland","MXPL Index","PROF_MARGIN",9.3504
2022-11-30,"Poland","MXPL Index","PX_TO_BOOK_RATIO",0.9536
2022-11-30,"Poland","MXPL Index","PX_TO_CASH_FLOW",4.1171
2022-11-30,"Poland","MXPL Index","PX_TO_FREE_CASH_FLOW",11.4785
2022-11-30,"Poland","MXPL Index","PX_TO_SALES_RATIO",0.4636
2022-11-30,"Poland","MXPL Index","RETURN_COM_EQY",19.2345
2022-11-30,"Poland","MXPL Index","RETURN_ON_ASSET",3.0373
2022-11-30,"Poland","MXPL Index","TRAIL_12M_EPS",221.628
2022-11-30,"Saudi Arabia","MXSA Index","BEST_CUR_EV_TO_EBITDA",8.7502
2022-11-30,"Saudi Arabia","MXSA Index","BEST_DIV_YLD",3.2667
2022-11-30,"Saudi Arabia","MXSA Index","BEST_EPS",84.9738
2022-11-30,"Saudi Arabia","MXSA Index","BEST_PE_RATIO",15.3004
2022-11-30,"Saudi Arabia","MXSA Index","BEST_ROE",15.0837
2022-11-30,"Saudi Arabia","MXSA Index","BEST_SALES",394.4359
2022-11-30,"Saudi Arabia","MXSA Index","PE_RATIO",15.7508
2022-11-30,"Saudi Arabia","MXSA Index","PROF_MARGIN",20.5411
2022-11-30,"Saudi Arabia","MXSA Index","PX_TO_BOOK_RATIO",2.2447
2022-11-30,"Saudi Arabia","MXSA Index","PX_TO_CASH_FLOW",6.3982
2022-11-30,"Saudi Arabia","MXSA Index","PX_TO_FREE_CASH_FLOW",11.0774
2022-11-30,"Saudi Arabia","MXSA Index","PX_TO_SALES_RATIO",3.1656
2022-11-30,"Saudi Arabia","MXSA Index","RETURN_COM_EQY",14.0976
2022-11-30,"Saudi Arabia","MXSA Index","RETURN_ON_ASSET",3.0405
2022-11-30,"Saudi Arabia","MXSA Index","TRAIL_12M_EPS",84.4723
2022-11-30,"South Africa","MXZA Index","BEST_CUR_EV_TO_EBITDA",6.1025
2022-11-30,"South Africa","MXZA Index","BEST_DIV_YLD",4.5459
2022-11-30,"South Africa","MXZA Index","BEST_EPS",139.2455
2022-11-30,"South Africa","MXZA Index","BEST_PE_RATIO",10.9931
2022-11-30,"South Africa","MXZA Index","BEST_ROE",17.5053
2022-11-30,"South Africa","MXZA Index","BEST_SALES",965.5416
2022-11-30,"South Africa","MXZA Index","PE_RATIO",9.849
2022-11-30,"South Africa","MXZA Index","PROF_MARGIN",14.8958
2022-11-30,"South Africa","MXZA Index","PX_TO_BOOK_RATIO",1.8719
2022-11-30,"South Africa","MXZA Index","PX_TO_CASH_FLOW",7.6243
2022-11-30,"South Africa","MXZA Index","PX_TO_FREE_CASH_FLOW",12.5115
2022-11-30,"South Africa","MXZA Index","PX_TO_SALES_RATIO",1.4531
2022-11-30,"South Africa","MXZA Index","RETURN_COM_EQY",19.0419
2022-11-30,"South Africa","MXZA Index","RETURN_ON_ASSET",3.3743
2022-11-30,"South Africa","MXZA Index","TRAIL_12M_EPS",134.0323
2022-11-30,"South Korea","MXKR Index","BEST_CUR_EV_TO_EBITDA",5.8328
2022-11-30,"South Korea","MXKR Index","BEST_DIV_YLD",2.4625
2022-11-30,"South Korea","MXKR Index","BEST_EPS",76.4039
2022-11-30,"South Korea","MXKR Index","BEST_PE_RATIO",9.7546
2022-11-30,"South Korea","MXKR Index","BEST_ROE",9.65
2022-11-30,"South Korea","MXKR Index","BEST_SALES",1038.6355
2022-11-30,"South Korea","MXKR Index","PE_RATIO",10.5864
2022-11-30,"South Korea","MXKR Index","PROF_MARGIN",7.3197
2022-11-30,"South Korea","MXKR Index","PX_TO_BOOK_RATIO",0.9246
2022-11-30,"South Korea","MXKR Index","PX_TO_CASH_FLOW",8.8615
2022-11-30,"South Korea","MXKR Index","PX_TO_FREE_CASH_FLOW",142.2835
2022-11-30,"South Korea","MXKR Index","PX_TO_SALES_RATIO",0.7044
2022-11-30,"South Korea","MXKR Index","RETURN_COM_EQY",8.9755
2022-11-30,"South Korea","MXKR Index","RETURN_ON_ASSET",2.1057
2022-11-30,"South Korea","MXKR Index","TRAIL_12M_EPS",76.8952
2022-11-30,"Taiwan","TAMSCI Index","BEST_CUR_EV_TO_EBITDA",6.6898
2022-11-30,"Taiwan","TAMSCI Index","BEST_DIV_YLD",4.4013
2022-11-30,"Taiwan","TAMSCI Index","BEST_EPS",51.512
2022-11-30,"Taiwan","TAMSCI Index","BEST_PE_RATIO",11.2092
2022-11-30,"Taiwan","TAMSCI Index","BEST_ROE",18.7625
2022-11-30,"Taiwan","TAMSCI Index","BEST_SALES",444.3919
2022-11-30,"Taiwan","TAMSCI Index","PE_RATIO",11.2262
2022-11-30,"Taiwan","TAMSCI Index","PROF_MARGIN",11.2513
2022-11-30,"Taiwan","TAMSCI Index","PX_TO_BOOK_RATIO",2.2363
2022-11-30,"Taiwan","TAMSCI Index","PX_TO_CASH_FLOW",9.05
2022-11-30,"Taiwan","TAMSCI Index","PX_TO_FREE_CASH_FLOW",17.6037
2022-11-30,"Taiwan","TAMSCI Index","PX_TO_SALES_RATIO",1.2629
2022-11-30,"Taiwan","TAMSCI Index","RETURN_COM_EQY",19.8526
2022-11-30,"Taiwan","TAMSCI Index","RETURN_ON_ASSET",3.3197
2022-11-30,"Taiwan","TAMSCI Index","TRAIL_12M_EPS",51.8219
2022-11-30,"Thailand","MXTH Index","BEST_CUR_EV_TO_EBITDA",10.0562
2022-11-30,"Thailand","MXTH Index","BEST_DIV_YLD",2.5889
2022-11-30,"Thailand","MXTH Index","BEST_EPS",27.7882
2022-11-30,"Thailand","MXTH Index","BEST_PE_RATIO",19.3816
2022-11-30,"Thailand","MXTH Index","BEST_ROE",10.1835
2022-11-30,"Thailand","MXTH Index","BEST_SALES",489.4581
2022-11-30,"Thailand","MXTH Index","PE_RATIO",20.9152
2022-11-30,"Thailand","MXTH Index","PROF_MARGIN",5.3849
2022-11-30,"Thailand","MXTH Index","PX_TO_BOOK_RATIO",2.0145
2022-11-30,"Thailand","MXTH Index","PX_TO_CASH_FLOW",12.408
2022-11-30,"Thailand","MXTH Index","PX_TO_FREE_CASH_FLOW",58.864
2022-11-30,"Thailand","MXTH Index","PX_TO_SALES_RATIO",1.0817
2022-11-30,"Thailand","MXTH Index","RETURN_COM_EQY",10.0225
2022-11-30,"Thailand","MXTH Index","RETURN_ON_ASSET",2.5919
2022-11-30,"Thailand","MXTH Index","TRAIL_12M_EPS",25.1663
2022-11-30,"Turkey","MXTR Index","BEST_CUR_EV_TO_EBITDA",3.8483
2022-11-30,"Turkey","MXTR Index","BEST_DIV_YLD",5.0459
2022-11-30,"Turkey","MXTR Index","BEST_EPS",1105844.3805
2022-11-30,"Turkey","MXTR Index","BEST_PE_RATIO",4.4812
2022-11-30,"Turkey","MXTR Index","BEST_ROE",35.3965
2022-11-30,"Turkey","MXTR Index","BEST_SALES",8561760.1504
2022-11-30,"Turkey","MXTR Index","PE_RATIO",5.2801
2022-11-30,"Turkey","MXTR Index","PROF_MARGIN",12.6711
2022-11-30,"Turkey","MXTR Index","PX_TO_BOOK_RATIO",1.4619
2022-11-30,"Turkey","MXTR Index","PX_TO_CASH_FLOW",7.8637
2022-11-30,"Turkey","MXTR Index","PX_TO_FREE_CASH_FLOW",7.3231
2022-11-30,"Turkey","MXTR Index","PX_TO_SALES_RATIO",0.569
2022-11-30,"Turkey","MXTR Index","RETURN_COM_EQY",32.5569
2022-11-30,"Turkey","MXTR Index","RETURN_ON_ASSET",4.7902
2022-11-30,"Turkey","MXTR Index","TRAIL_12M_EPS",1870996.7198
2022-12-30,"Brazil","MXBR Index","BEST_CUR_EV_TO_EBITDA",3.8727
2022-12-30,"Brazil","MXBR Index","BEST_DIV_YLD",12.1921
2022-12-30,"Brazil","MXBR Index","BEST_EPS",257.1667
2022-12-30,"Brazil","MXBR Index","BEST_PE_RATIO",5.6722
2022-12-30,"Brazil","MXBR Index","BEST_ROE",26.8812
2022-12-30,"Brazil","MXBR Index","BEST_SALES",1584.3614
2022-12-30,"Brazil","MXBR Index","PE_RATIO",5.444
2022-12-30,"Brazil","MXBR Index","PROF_MARGIN",17.0363
2022-12-30,"Brazil","MXBR Index","PX_TO_BOOK_RATIO",1.5676
2022-12-30,"Brazil","MXBR Index","PX_TO_CASH_FLOW",3.6886
2022-12-30,"Brazil","MXBR Index","PX_TO_FREE_CASH_FLOW",6.4498
2022-12-30,"Brazil","MXBR Index","PX_TO_SALES_RATIO",0.9563
2022-12-30,"Brazil","MXBR Index","RETURN_COM_EQY",27.926
2022-12-30,"Brazil","MXBR Index","RETURN_ON_ASSET",5.7981
2022-12-30,"Brazil","MXBR Index","TRAIL_12M_EPS",265.8265
2022-12-30,"China","M1CNA Index","BEST_CUR_EV_TO_EBITDA",14.8448
2022-12-30,"China","M1CNA Index","BEST_DIV_YLD",2.3694
2022-12-30,"China","M1CNA Index","BEST_EPS",82.3922
2022-12-30,"China","M1CNA Index","BEST_PE_RATIO",13.779
2022-12-30,"China","M1CNA Index","BEST_ROE",12.6904
2022-12-30,"China","M1CNA Index","BEST_SALES",882.5896
2022-12-30,"China","M1CNA Index","PE_RATIO",15.0533
2022-12-30,"China","M1CNA Index","PROF_MARGIN",8.2116
2022-12-30,"China","M1CNA Index","PX_TO_BOOK_RATIO",1.8606
2022-12-30,"China","M1CNA Index","PX_TO_CASH_FLOW",10.754
2022-12-30,"China","M1CNA Index","PX_TO_FREE_CASH_FLOW",29.1365
2022-12-30,"China","M1CNA Index","PX_TO_SALES_RATIO",1.251
2022-12-30,"China","M1CNA Index","RETURN_COM_EQY",12.0217
2022-12-30,"China","M1CNA Index","RETURN_ON_ASSET",1.6543
2022-12-30,"China","M1CNA Index","TRAIL_12M_EPS",75.0516
2022-12-30,"Greece","MXGR Index","BEST_CUR_EV_TO_EBITDA",5.034
2022-12-30,"Greece","MXGR Index","BEST_DIV_YLD",6.1823
2022-12-30,"Greece","MXGR Index","BEST_EPS",0.5293
2022-12-30,"Greece","MXGR Index","BEST_PE_RATIO",6.7638
2022-12-30,"Greece","MXGR Index","BEST_ROE",9.2742
2022-12-30,"Greece","MXGR Index","BEST_SALES",3.6726
2022-12-30,"Greece","MXGR Index","PE_RATIO",12.9647
2022-12-30,"Greece","MXGR Index","PROF_MARGIN",7.081
2022-12-30,"Greece","MXGR Index","PX_TO_BOOK_RATIO",0.8521
2022-12-30,"Greece","MXGR Index","PX_TO_CASH_FLOW",1.9425
2022-12-30,"Greece","MXGR Index","PX_TO_SALES_RATIO",0.9448
2022-12-30,"Greece","MXGR Index","RETURN_COM_EQY",6.3861
2022-12-30,"Greece","MXGR Index","RETURN_ON_ASSET",0.6932
2022-12-30,"Greece","MXGR Index","TRAIL_12M_EPS",0.2668
2022-12-30,"India","MXIN Index","BEST_CUR_EV_TO_EBITDA",13.8476
2022-12-30,"India","MXIN Index","BEST_DIV_YLD",1.556
2022-12-30,"India","MXIN Index","BEST_EPS",85.7586
2022-12-30,"India","MXIN Index","BEST_PE_RATIO",24.1208
2022-12-30,"India","MXIN Index","BEST_ROE",14.0663
2022-12-30,"India","MXIN Index","BEST_SALES",976.0158
2022-12-30,"India","MXIN Index","PE_RATIO",23.9434
2022-12-30,"India","MXIN Index","PROF_MARGIN",9.0935
2022-12-30,"India","MXIN Index","PX_TO_BOOK_RATIO",3.6367
2022-12-30,"India","MXIN Index","PX_TO_CASH_FLOW",15.9368
2022-12-30,"India","MXIN Index","PX_TO_FREE_CASH_FLOW",34.4422
2022-12-30,"India","MXIN Index","PX_TO_SALES_RATIO",2.2107
2022-12-30,"India","MXIN Index","RETURN_COM_EQY",14.9572
2022-12-30,"India","MXIN Index","RETURN_ON_ASSET",3.4208
2022-12-30,"India","MXIN Index","TRAIL_12M_EPS",87.0974
2022-12-30,"Indonesia","MXID Index","BEST_CUR_EV_TO_EBITDA",8.0735
2022-12-30,"Indonesia","MXID Index","BEST_DIV_YLD",3.1014
2022-12-30,"Indonesia","MXID Index","BEST_EPS",545.5148
2022-12-30,"Indonesia","MXID Index","BEST_PE_RATIO",13.5526
2022-12-30,"Indonesia","MXID Index","BEST_ROE",17.8578
2022-12-30,"Indonesia","MXID Index","BEST_SALES",2992.1618
2022-12-30,"Indonesia","MXID Index","PE_RATIO",13.9587
2022-12-30,"Indonesia","MXID Index","PROF_MARGIN",16.7165
2022-12-30,"Indonesia","MXID Index","PX_TO_BOOK_RATIO",2.48
2022-12-30,"Indonesia","MXID Index","PX_TO_CASH_FLOW",6.7439
2022-12-30,"Indonesia","MXID Index","PX_TO_FREE_CASH_FLOW",19.0351
2022-12-30,"Indonesia","MXID Index","PX_TO_SALES_RATIO",2.3422
2022-12-30,"Indonesia","MXID Index","RETURN_COM_EQY",17.7003
2022-12-30,"Indonesia","MXID Index","RETURN_ON_ASSET",4.0565
2022-12-30,"Indonesia","MXID Index","TRAIL_12M_EPS",531.2571
2022-12-30,"Malaysia","MXMY Index","BEST_CUR_EV_TO_EBITDA",9.5638
2022-12-30,"Malaysia","MXMY Index","BEST_DIV_YLD",3.9898
2022-12-30,"Malaysia","MXMY Index","BEST_EPS",31.6002
2022-12-30,"Malaysia","MXMY Index","BEST_PE_RATIO",15.0755
2022-12-30,"Malaysia","MXMY Index","BEST_ROE",9.5766
2022-12-30,"Malaysia","MXMY Index","BEST_SALES",214.6902
2022-12-30,"Malaysia","MXMY Index","PE_RATIO",16.1377
2022-12-30,"Malaysia","MXMY Index","PROF_MARGIN",12.3434
2022-12-30,"Malaysia","MXMY Index","PX_TO_BOOK_RATIO",1.4831
2022-12-30,"Malaysia","MXMY Index","PX_TO_CASH_FLOW",6.3372
2022-12-30,"Malaysia","MXMY Index","PX_TO_FREE_CASH_FLOW",37.2373
2022-12-30,"Malaysia","MXMY Index","PX_TO_SALES_RATIO",2.0058
2022-12-30,"Malaysia","MXMY Index","RETURN_COM_EQY",9.089
2022-12-30,"Malaysia","MXMY Index","RETURN_ON_ASSET",1.4252
2022-12-30,"Malaysia","MXMY Index","TRAIL_12M_EPS",29.1533
2022-12-30,"Mexico","MXMX Index","BEST_CUR_EV_TO_EBITDA",6.5005
2022-12-30,"Mexico","MXMX Index","BEST_DIV_YLD",3.9279
2022-12-30,"Mexico","MXMX Index","BEST_EPS",417.3558
2022-12-30,"Mexico","MXMX Index","BEST_PE_RATIO",12.4035
2022-12-30,"Mexico","MXMX Index","BEST_ROE",14.669
2022-12-30,"Mexico","MXMX Index","BEST_SALES",4334.0649
2022-12-30,"Mexico","MXMX Index","PE_RATIO",12.7385
2022-12-30,"Mexico","MXMX Index","PROF_MARGIN",12.8925
2022-12-30,"Mexico","MXMX Index","PX_TO_BOOK_RATIO",1.8753
2022-12-30,"Mexico","MXMX Index","PX_TO_CASH_FLOW",7.7458
2022-12-30,"Mexico","MXMX Index","PX_TO_FREE_CASH_FLOW",17.1709
2022-12-30,"Mexico","MXMX Index","PX_TO_SALES_RATIO",1.1316
2022-12-30,"Mexico","MXMX Index","RETURN_COM_EQY",21.3651
2022-12-30,"Mexico","MXMX Index","RETURN_ON_ASSET",5.8765
2022-12-30,"Mexico","MXMX Index","TRAIL_12M_EPS",490.491
2022-12-30,"Philippines","MXPH Index","BEST_CUR_EV_TO_EBITDA",11.7089
2022-12-30,"Philippines","MXPH Index","BEST_DIV_YLD",2.0254
2022-12-30,"Philippines","MXPH Index","BEST_EPS",67.9635
2022-12-30,"Philippines","MXPH Index","BEST_PE_RATIO",16.5019
2022-12-30,"Philippines","MXPH Index","BEST_ROE",10.3797
2022-12-30,"Philippines","MXPH Index","BEST_SALES",486.5237
2022-12-30,"Philippines","MXPH Index","PE_RATIO",15.9536
2022-12-30,"Philippines","MXPH Index","PROF_MARGIN",14.6042
2022-12-30,"Philippines","MXPH Index","PX_TO_BOOK_RATIO",1.7012
2022-12-30,"Philippines","MXPH Index","PX_TO_CASH_FLOW",13.8701
2022-12-30,"Philippines","MXPH Index","PX_TO_SALES_RATIO",2.2142
2022-12-30,"Philippines","MXPH Index","RETURN_COM_EQY",11.0528
2022-12-30,"Philippines","MXPH Index","RETURN_ON_ASSET",2.3656
2022-12-30,"Philippines","MXPH Index","TRAIL_12M_EPS",77.3736
2022-12-30,"Poland","MXPL Index","BEST_CUR_EV_TO_EBITDA",2.2873
2022-12-30,"Poland","MXPL Index","BEST_DIV_YLD",4.3488
2022-12-30,"Poland","MXPL Index","BEST_EPS",282.9253
2022-12-30,"Poland","MXPL Index","BEST_PE_RATIO",4.1059
2022-12-30,"Poland","MXPL Index","BEST_ROE",15.3235
2022-12-30,"Poland","MXPL Index","BEST_SALES",2548.5323
2022-12-30,"Poland","MXPL Index","PE_RATIO",5.4377
2022-12-30,"Poland","MXPL Index","PROF_MARGIN",9.3584
2022-12-30,"Poland","MXPL Index","PX_TO_BOOK_RATIO",0.9877
2022-12-30,"Poland","MXPL Index","PX_TO_CASH_FLOW",4.2741
2022-12-30,"Poland","MXPL Index","PX_TO_FREE_CASH_FLOW",11.6926
2022-12-30,"Poland","MXPL Index","PX_TO_SALES_RATIO",0.4808
2022-12-30,"Poland","MXPL Index","RETURN_COM_EQY",19.2262
2022-12-30,"Poland","MXPL Index","RETURN_ON_ASSET",3.0416
2022-12-30,"Poland","MXPL Index","TRAIL_12M_EPS",221.7925
2022-12-30,"South Africa","MXZA Index","BEST_CUR_EV_TO_EBITDA",5.9905
2022-12-30,"South Africa","MXZA Index","BEST_DIV_YLD",4.6635
2022-12-30,"South Africa","MXZA Index","BEST_EPS",142.9435
2022-12-30,"South Africa","MXZA Index","BEST_PE_RATIO",10.2954
2022-12-30,"South Africa","MXZA Index","BEST_ROE",17.3571
2022-12-30,"South Africa","MXZA Index","BEST_SALES",965.7368
2022-12-30,"South Africa","MXZA Index","PE_RATIO",9.4782
2022-12-30,"South Africa","MXZA Index","PROF_MARGIN",14.8787
2022-12-30,"South Africa","MXZA Index","PX_TO_BOOK_RATIO",1.8014
2022-12-30,"South Africa","MXZA Index","PX_TO_CASH_FLOW",7.3418
2022-12-30,"South Africa","MXZA Index","PX_TO_FREE_CASH_FLOW",12.0286
2022-12-30,"South Africa","MXZA Index","PX_TO_SALES_RATIO",1.3974
2022-12-30,"South Africa","MXZA Index","RETURN_COM_EQY",19.0336
2022-12-30,"South Africa","MXZA Index","RETURN_ON_ASSET",3.3695
2022-12-30,"South Africa","MXZA Index","TRAIL_12M_EPS",133.8792
2022-12-30,"South Korea","MXKR Index","BEST_CUR_EV_TO_EBITDA",5.9644
2022-12-30,"South Korea","MXKR Index","BEST_DIV_YLD",2.6962
2022-12-30,"South Korea","MXKR Index","BEST_EPS",73.6185
2022-12-30,"South Korea","MXKR Index","BEST_PE_RATIO",9.1083
2022-12-30,"South Korea","MXKR Index","BEST_ROE",9.4795
2022-12-30,"South Korea","MXKR Index","BEST_SALES",1014.0987
2022-12-30,"South Korea","MXKR Index","PE_RATIO",9.5246
2022-12-30,"South Korea","MXKR Index","PROF_MARGIN",7.3197
2022-12-30,"South Korea","MXKR Index","PX_TO_BOOK_RATIO",0.8319
2022-12-30,"South Korea","MXKR Index","PX_TO_CASH_FLOW",7.9727
2022-12-30,"South Korea","MXKR Index","PX_TO_FREE_CASH_FLOW",128.013
2022-12-30,"South Korea","MXKR Index","PX_TO_SALES_RATIO",0.6337
2022-12-30,"South Korea","MXKR Index","RETURN_COM_EQY",8.9755
2022-12-30,"South Korea","MXKR Index","RETURN_ON_ASSET",2.1057
2022-12-30,"South Korea","MXKR Index","TRAIL_12M_EPS",76.8952
2022-12-30,"Taiwan","TAMSCI Index","BEST_CUR_EV_TO_EBITDA",6.308
2022-12-30,"Taiwan","TAMSCI Index","BEST_DIV_YLD",4.6692
2022-12-30,"Taiwan","TAMSCI Index","BEST_EPS",50.9292
2022-12-30,"Taiwan","TAMSCI Index","BEST_PE_RATIO",10.6397
2022-12-30,"Taiwan","TAMSCI Index","BEST_ROE",18.4453
2022-12-30,"Taiwan","TAMSCI Index","BEST_SALES",443.0418
2022-12-30,"Taiwan","TAMSCI Index","PE_RATIO",10.5328
2022-12-30,"Taiwan","TAMSCI Index","PROF_MARGIN",11.2535
2022-12-30,"Taiwan","TAMSCI Index","PX_TO_BOOK_RATIO",2.0986
2022-12-30,"Taiwan","TAMSCI Index","PX_TO_CASH_FLOW",8.4955
2022-12-30,"Taiwan","TAMSCI Index","PX_TO_FREE_CASH_FLOW",16.4636
2022-12-30,"Taiwan","TAMSCI Index","PX_TO_SALES_RATIO",1.1852
2022-12-30,"Taiwan","TAMSCI Index","RETURN_COM_EQY",19.8566
2022-12-30,"Taiwan","TAMSCI Index","RETURN_ON_ASSET",3.3203
2022-12-30,"Taiwan","TAMSCI Index","TRAIL_12M_EPS",51.834
2022-12-30,"Thailand","MXTH Index","BEST_CUR_EV_TO_EBITDA",10.1602
2022-12-30,"Thailand","MXTH Index","BEST_DIV_YLD",2.5106
2022-12-30,"Thailand","MXTH Index","BEST_EPS",27.3347
