"date","country","factor_value"
2008-05-30,"Mexico",2.9588
2008-05-30,"Philippines",3.7692
2008-05-30,"Poland",4.4023
2008-05-30,"South Africa",3.717
2008-05-30,"South Korea",1.7404
2008-05-30,"Taiwan",4.3278
2008-05-30,"Thailand",3.6287
2008-05-30,"Turkey",5.0375
2008-06-30,"Brazil",2.7319
2008-06-30,"Greece",5.5339
2008-06-30,"India",1.5349
2008-06-30,"Indonesia",3.0604
2008-06-30,"Malaysia",4.0452
2008-06-30,"Mexico",3.1915
2008-06-30,"Philippines",4.4646
2008-06-30,"Poland",4.4093
2008-06-30,"South Africa",3.8131
2008-06-30,"South Korea",1.9518
2008-06-30,"Taiwan",4.8117
2008-06-30,"Thailand",3.8205
2008-06-30,"Turkey",5.404
2008-07-31,"Brazil",2.8733
2008-07-31,"Greece",5.4011
2008-07-31,"India",1.4901
2008-07-31,"Indonesia",3.0963
2008-07-31,"Malaysia",4.0259
2008-07-31,"Mexico",3.095
2008-07-31,"Philippines",4.1924
2008-07-31,"Poland",4.04
2008-07-31,"South Africa",3.9724
2008-07-31,"South Korea",2.0475
2008-07-31,"Taiwan",5.1507
2008-07-31,"Thailand",4.4306
2008-07-31,"Turkey",4.3122
2008-08-29,"Brazil",3.0342
2008-08-29,"Greece",5.4261
2008-08-29,"India",1.4564
2008-08-29,"Indonesia",3.2434
2008-08-29,"Malaysia",4.2237
2008-08-29,"Mexico",2.9057
2008-08-29,"Philippines",4.0843
2008-08-29,"Poland",4.252
2008-08-29,"South Africa",3.9709
2008-08-29,"South Korea",2.1924
2008-08-29,"Taiwan",4.9999
2008-08-29,"Thailand",4.3348
2008-08-29,"Turkey",4.5161
2008-09-30,"Brazil",3.7611
2008-09-30,"Greece",6.0196
2008-09-30,"India",1.6925
2008-09-30,"Indonesia",3.909
2008-09-30,"Malaysia",4.5331
2008-09-30,"Mexico",3.2463
2008-09-30,"Philippines",4.2648
2008-09-30,"Poland",4.5151
2008-09-30,"South Africa",4.3356
2008-09-30,"South Korea",1.9689
2008-09-30,"Taiwan",5.864
2008-09-30,"Thailand",5.0229
2008-09-30,"Turkey",5.0589
2008-10-31,"Brazil",4.7318
2008-10-31,"Greece",8.307
2008-10-31,"India",2.2066
2008-10-31,"Indonesia",5.6709
2008-10-31,"Malaysia",5.2632
2008-10-31,"Mexico",4.0045
2008-10-31,"Philippines",5.4298
2008-10-31,"Poland",6.1392
2008-10-31,"South Africa",5.172
2008-10-31,"South Korea",2.6728
2008-10-31,"Taiwan",6.7072
2008-10-31,"Thailand",7.0679
2008-10-31,"Turkey",6.0095
2008-11-28,"Brazil",5.3639
2008-11-28,"Greece",7.8957
2008-11-28,"India",2.2051
2008-11-28,"Indonesia",5.7747
2008-11-28,"Malaysia",5.1753
2008-11-28,"Mexico",3.8814
2008-11-28,"Philippines",5.3521
2008-11-28,"Poland",6.2021
2008-11-28,"South Africa",5.0032
2008-11-28,"South Korea",2.6921
2008-11-28,"Taiwan",7.0528
2008-11-28,"Thailand",6.901
2008-11-28,"Turkey",6.4768
2008-12-31,"Brazil",5.7032
2008-12-31,"Greece",7.8897
2008-12-31,"India",2.0556
2008-12-31,"Indonesia",5.0233
2008-12-31,"Malaysia",5.0689
2008-12-31,"Mexico",3.559
2008-12-31,"Philippines",5.5072
2008-12-31,"Poland",5.9719
2008-12-31,"South Africa",4.5945
2008-12-31,"South Korea",2.4931
2008-12-31,"Taiwan",6.5162
2008-12-31,"Thailand",6.0111
2008-12-31,"Turkey",5.8958
2009-01-30,"Brazil",5.2232
2009-01-30,"Greece",6.9097
2009-01-30,"India",2.0423
2009-01-30,"Indonesia",5.1547
2009-01-30,"Malaysia",4.8708
2009-01-30,"Mexico",3.4888
2009-01-30,"Philippines",5.6568
2009-01-30,"Poland",6.4327
2009-01-30,"South Africa",4.6887
2009-01-30,"South Korea",2.3319
2009-01-30,"Taiwan",6.8831
2009-01-30,"Thailand",6.0118
2009-01-30,"Turkey",5.9664
2009-02-27,"Brazil",5.0184
2009-02-27,"Greece",7.0801
2009-02-27,"India",2.1487
2009-02-27,"Indonesia",5.1592
2009-02-27,"Malaysia",4.4576
2009-02-27,"Mexico",3.1243
2009-02-27,"Philippines",5.3976
2009-02-27,"Poland",6.481
2009-02-27,"South Africa",5.1232
2009-02-27,"South Korea",2.5343
2009-02-27,"Taiwan",5.9776
2009-02-27,"Thailand",5.3498
2009-02-27,"Turkey",5.4322
2009-03-31,"Brazil",3.7116
2009-03-31,"Greece",5.8239
2009-03-31,"India",1.9155
2009-03-31,"Indonesia",4.3282
2009-03-31,"Malaysia",4.4859
2009-03-31,"Mexico",2.8146
2009-03-31,"Philippines",4.7199
2009-03-31,"Poland",5.6485
2009-03-31,"South Africa",4.2672
2009-03-31,"South Korea",2.0236
2009-03-31,"Taiwan",3.8227
2009-03-31,"Thailand",5.1515
2009-03-31,"Turkey",5.1187
2009-04-30,"Brazil",3.0793
2009-04-30,"Greece",4.5064
2009-04-30,"India",1.7201
2009-04-30,"Indonesia",3.7755
2009-04-30,"Malaysia",4.1322
2009-04-30,"Mexico",2.6184
2009-04-30,"Philippines",4.435
2009-04-30,"Poland",4.3251
2009-04-30,"South Africa",4.0813
2009-04-30,"South Korea",1.6789
2009-04-30,"Taiwan",3.307
2009-04-30,"Thailand",4.4207
2009-04-30,"Turkey",3.9622
2009-05-29,"Brazil",2.8379
2009-05-29,"Greece",3.8588
2009-05-29,"India",1.6564
2009-05-29,"Indonesia",3.4834
2009-05-29,"Malaysia",3.9182
2009-05-29,"Mexico",2.4698
2009-05-29,"Philippines",3.8803
2009-05-29,"Poland",3.7143
2009-05-29,"South Africa",3.5383
2009-05-29,"South Korea",1.6335
2009-05-29,"Taiwan",2.8573
2009-05-29,"Thailand",3.911
2009-05-29,"Turkey",3.2942
2009-06-30,"Brazil",2.9236
2009-06-30,"Greece",4.1217
2009-06-30,"India",1.6457
2009-06-30,"Indonesia",3.272
2009-06-30,"Malaysia",3.7837
2009-06-30,"Mexico",2.4119
2009-06-30,"Philippines",3.7301
2009-06-30,"Poland",3.7403
2009-06-30,"South Africa",3.4163
2009-06-30,"South Korea",1.5809
2009-06-30,"Taiwan",3.0806
2009-06-30,"Thailand",3.6553
2009-06-30,"Turkey",2.9995
2009-07-31,"Brazil",2.7268
2009-07-31,"Greece",3.6661
2009-07-31,"India",1.4961
2009-07-31,"Indonesia",2.764
2009-07-31,"Malaysia",3.432
2009-07-31,"Mexico",2.0924
2009-07-31,"Philippines",3.2196
2009-07-31,"Poland",3.3827
2009-07-31,"South Africa",3.0418
2009-07-31,"South Korea",1.3841
2009-07-31,"Taiwan",2.8805
2009-07-31,"Thailand",3.5597
2009-07-31,"Turkey",2.7463
2009-08-31,"Brazil",2.8607
2009-08-31,"Greece",3.2905
2009-08-31,"India",1.4906
2009-08-31,"Indonesia",2.7629
2009-08-31,"Malaysia",3.4545
2009-08-31,"Mexico",1.8891
2009-08-31,"Philippines",3.1987
2009-08-31,"Poland",3.55
2009-08-31,"South Africa",2.868
2009-08-31,"South Korea",1.3355
2009-08-31,"Taiwan",3.0894
2009-08-31,"Thailand",3.5538
2009-08-31,"Turkey",2.5998
2009-09-30,"Brazil",2.5335
2009-09-30,"Greece",3.0538
2009-09-30,"India",1.3637
2009-09-30,"Indonesia",2.5639
2009-09-30,"Malaysia",3.0151
2009-09-30,"Mexico",1.6521
2009-09-30,"Philippines",3.294
2009-09-30,"Poland",3.8199
2009-09-30,"South Africa",2.8806
2009-09-30,"South Korea",1.2662
2009-09-30,"Taiwan",2.8573
2009-09-30,"Thailand",3.2885
2009-09-30,"Turkey",2.5837
2009-10-30,"Brazil",2.5714
2009-10-30,"Greece",3.2514
2009-10-30,"India",1.1817
2009-10-30,"Indonesia",2.7208
2009-10-30,"Malaysia",2.9446
2009-10-30,"Mexico",1.7189
2009-10-30,"Philippines",3.2472
2009-10-30,"Poland",3.6213
2009-10-30,"South Africa",2.7766
2009-10-30,"South Korea",1.3391
2009-10-30,"Taiwan",3.0111
2009-10-30,"Thailand",3.5326
2009-10-30,"Turkey",2.573
2009-11-30,"Brazil",2.3899
2009-11-30,"Greece",3.8919
2009-11-30,"India",1.101
2009-11-30,"Indonesia",2.6859
2009-11-30,"Malaysia",2.9504
2009-11-30,"Mexico",1.828
2009-11-30,"Philippines",3.1798
2009-11-30,"Poland",3.511
2009-11-30,"South Africa",2.7785
2009-11-30,"South Korea",1.3395
2009-11-30,"Taiwan",2.978
2009-11-30,"Thailand",3.5826
2009-11-30,"Turkey",2.7436
2009-12-31,"Brazil",2.3426
2009-12-31,"Greece",4.0605
2009-12-31,"India",1.0489
2009-12-31,"Indonesia",2.5533
2009-12-31,"Malaysia",2.9389
2009-12-31,"Mexico",1.8223
2009-12-31,"Philippines",3.1727
2009-12-31,"Poland",3.4267
2009-12-31,"South Africa",2.6389
2009-12-31,"South Korea",1.2295
2009-12-31,"Taiwan",2.7851
2009-12-31,"Thailand",3.2943
2009-12-31,"Turkey",2.3795
2010-01-29,"Brazil",2.7446
2010-01-29,"Greece",4.4308
2010-01-29,"India",1.1116
2010-01-29,"Indonesia",2.5292
2010-01-29,"Malaysia",2.9378
2010-01-29,"Mexico",2.2416
2010-01-29,"Philippines",3.418
2010-01-29,"Poland",3.5363
2010-01-29,"South Africa",2.712
2010-01-29,"South Korea",1.3064
2010-01-29,"Taiwan",3.042
2010-01-29,"Thailand",3.5564
2010-01-29,"Turkey",2.438
2010-02-26,"Brazil",2.5301
2010-02-26,"Greece",4.4726
2010-02-26,"India",1.097
2010-02-26,"Indonesia",2.7404
2010-02-26,"Malaysia",3.3522
2010-02-26,"Mexico",2.2683
2010-02-26,"Philippines",3.2529
2010-02-26,"Poland",3.8821
2010-02-26,"South Africa",2.6492
2010-02-26,"South Korea",1.3088
2010-02-26,"Taiwan",3.296
2010-02-26,"Thailand",3.917
2010-02-26,"Turkey",2.1065
2010-03-31,"Brazil",2.701
2010-03-31,"Greece",4.6791
2010-03-31,"India",1.0337
2010-03-31,"Indonesia",3.0116
2010-03-31,"Malaysia",3.0922
2010-03-31,"Mexico",2.0775
2010-03-31,"Philippines",3.4371
2010-03-31,"Poland",3.7274
2010-03-31,"South Africa",3.1513
2010-03-31,"South Korea",1.5773
2010-03-31,"Taiwan",3.8042
2010-03-31,"Thailand",3.5952
2010-03-31,"Turkey",2.7804
2010-04-30,"Brazil",2.9887
2010-04-30,"Greece",4.7669
2010-04-30,"India",0.9995
2010-04-30,"Indonesia",2.8529
2010-04-30,"Malaysia",3.1785
2010-04-30,"Mexico",2.1918
2010-04-30,"Philippines",3.3504
2010-04-30,"Poland",3.664
2010-04-30,"South Africa",3.1628
2010-04-30,"South Korea",1.5177
2010-04-30,"Taiwan",3.9048
2010-04-30,"Thailand",3.7922
2010-04-30,"Turkey",2.7309
2010-05-31,"Brazil",3.2052
2010-05-31,"Greece",4.4631
2010-05-31,"India",1.2708
2010-05-31,"Indonesia",3.0058
2010-05-31,"Malaysia",3.3781
2010-05-31,"Mexico",2.313
2010-05-31,"Philippines",3.4276
2010-05-31,"Poland",3.616
2010-05-31,"South Africa",3.2413
2010-05-31,"South Korea",1.5921
2010-05-31,"Taiwan",4.028
2010-05-31,"Thailand",3.9044
2010-05-31,"Turkey",3.1568
2010-06-30,"Brazil",3.392
2010-06-30,"Greece",4.333
2010-06-30,"India",1.2405
2010-06-30,"Indonesia",2.8639
2010-06-30,"Malaysia",3.2766
2010-06-30,"Mexico",2.4536
2010-06-30,"Philippines",3.355
2010-06-30,"Poland",3.7869
2010-06-30,"South Africa",3.3656
2010-06-30,"South Korea",1.5615
2010-06-30,"Taiwan",4.3841
2010-06-30,"Thailand",3.8042
2010-06-30,"Turkey",3.1725
2010-07-30,"Brazil",2.9735
2010-07-30,"Greece",3.4038
2010-07-30,"India",1.2346
2010-07-30,"Indonesia",2.714
2010-07-30,"Malaysia",3.1422
2010-07-30,"Mexico",2.299
2010-07-30,"Philippines",3.3866
2010-07-30,"Poland",3.3665
2010-07-30,"South Africa",3.1983
2010-07-30,"South Korea",1.4906
